,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
689,700.0,2.0,2.0,Unfurnished,Alaknanda,,16500000.0,Ready_to_move,Resale,Apartment,
690,980.0,2.0,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,13799999.999999998,Ready_to_move,Resale,Apartment,
691,1350.0,3.0,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,21000000.0,Ready_to_move,Resale,Apartment,
692,1800.0,3.0,3.0,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.0,22500000.0,Ready_to_move,Resale,Apartment,
693,968.751,2.0,2.0,Semi-Furnished,"Aravali Apartments, Alaknanda",2.0,15000000.0,Ready_to_move,Resale,Apartment,
694,1250.0,3.0,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000.0,Ready_to_move,New_Property,Apartment,
695,1800.0,3.0,3.0,Furnished,"Aravali Apartments, Alaknanda",2.0,20000000.0,Ready_to_move,New_Property,Apartment,
696,1400.0,3.0,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,26000000.0,Ready_to_move,Resale,Builder_Floor,
697,1000.0,3.0,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,19500000.0,Ready_to_move,Resale,Apartment,
698,1800.0,4.0,2.0,Semi-Furnished,"Tara Apartment, Alaknanda",1.0,21500000.0,Ready_to_move,Resale,Apartment,
699,1500.0,3.0,3.0,Unfurnished,Alaknanda,1.0,26500000.0,Ready_to_move,New_Property,Apartment,
700,1600.0,3.0,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000.0,Ready_to_move,Resale,Apartment,12500.0
701,1400.0,3.0,3.0,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,18000000.0,Ready_to_move,Resale,Apartment,12500.0
702,1400.0,3.0,2.0,Unfurnished,Alaknanda,1.0,19000000.0,Ready_to_move,Resale,Apartment,12500.0
703,2700.0,4.0,4.0,Unfurnished,Greater Kailash 4 Nri Colony,2.0,36500000.0,Ready_to_move,Resale,Builder_Floor,12500.0
704,1100.0,2.0,2.0,Unfurnished,Alaknanda,2.0,15000000.0,Ready_to_move,Resale,Apartment,12500.0
705,1200.0,2.0,2.0,Semi-Furnished,Alaknanda,2.0,17500000.0,Ready_to_move,Resale,Apartment,12500.0
706,1400.0,2.0,2.0,Semi-Furnished,Alaknanda,2.0,14000000.0,Ready_to_move,Resale,Apartment,12500.0
707,1500.0,3.0,3.0,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.0,21000000.0,Ready_to_move,Resale,Apartment,12500.0
708,1320.0,3.0,2.0,Unfurnished,Alaknanda,2.0,15600000.0,Ready_to_move,Resale,Apartment,12500.0
709,1300.0,3.0,3.0,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.0,19000000.0,Ready_to_move,Resale,Apartment,12500.0
710,1150.0,2.0,2.0,Unfurnished,"Narmada Apartment, Alaknanda",1.0,16500000.0,Ready_to_move,Resale,Apartment,12500.0
711,1440.0,3.0,3.0,Unfurnished,Alaknanda,1.0,19000000.0,Ready_to_move,Resale,Apartment,12500.0
712,1400.0,2.0,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,16500000.0,Ready_to_move,Resale,Apartment,12500.0
713,450.0,1.0,1.0,Semi-Furnished,Alaknanda,1.0,3000000.0,Ready_to_move,Resale,Builder_Floor,12500.0
714,1300.0,2.0,2.0,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.0,15000000.0,Ready_to_move,Resale,Apartment,11538.0
715,1200.0,2.0,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000.0,Ready_to_move,Resale,Apartment,11538.0
716,1300.0,3.0,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,18500000.0,Ready_to_move,Resale,Apartment,11538.0
717,1400.0,3.0,3.0,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,19000000.0,Ready_to_move,Resale,Apartment,11538.0
718,1400.0,3.0,3.0,Semi-Furnished,Alaknanda,1.0,19000000.0,Ready_to_move,Resale,Apartment,11538.0
719,1500.0,3.0,2.0,,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.0,13500000.0,Ready_to_move,Resale,,
720,1600.0,4.0,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2.0,15800000.0,Ready_to_move,Resale,Apartment,
721,1200.0,10.0,4.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000.0,Ready_to_move,Resale,Apartment,
722,1600.0,4.0,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.0,15500000.0,Ready_to_move,Resale,Apartment,
723,1250.0,3.0,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16000000.0,Ready_to_move,Resale,Apartment,
724,950.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12900000.0,Ready_to_move,Resale,Apartment,
725,1200.0,3.0,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000.0,Ready_to_move,Resale,Apartment,
726,1400.0,4.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000.0,Ready_to_move,Resale,Apartment,
727,950.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13200000.0,Ready_to_move,Resale,Apartment,
728,1350.0,3.0,3.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,14000000.0,Ready_to_move,Resale,Apartment,
729,1550.0,4.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17500000.0,Ready_to_move,Resale,Apartment,
730,1300.0,3.0,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000.0,Ready_to_move,Resale,Apartment,
731,1000.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13000000.0,Ready_to_move,Resale,Apartment,
732,1500.0,3.0,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,17000000.0,Ready_to_move,Resale,Apartment,
733,950.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000.0,Ready_to_move,Resale,Apartment,
734,1200.0,3.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000.0,Ready_to_move,Resale,Apartment,
735,1400.0,4.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17400000.0,Ready_to_move,Resale,Apartment,
736,1500.0,4.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000.0,Ready_to_move,Resale,Apartment,
737,1050.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000.0,Ready_to_move,Resale,Apartment,
738,1550.0,4.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16200000.000000002,Ready_to_move,Resale,Apartment,
739,950.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,11100000.000000002,Ready_to_move,Resale,Apartment,
740,1150.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000.000000002,Ready_to_move,Resale,Apartment,
741,1150.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13100000.0,Ready_to_move,Resale,Apartment,
742,1150.0,2.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12500000.0,Ready_to_move,Resale,Apartment,
743,1500.0,3.0,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000.000000002,Ready_to_move,Resale,Apartment,
744,1800.0,4.0,4.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2.0,12000000.0,Ready_to_move,New_Property,Apartment,6667.0
745,1300.0,3.0,3.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1.0,20000000.0,Ready_to_move,New_Property,Apartment,15384.0
746,1150.0,2.0,2.0,Unfurnished,Sarita Vihar Pocket B,1.0,13500000.0,Ready_to_move,Resale,Apartment,15384.0
747,1500.0,3.0,2.0,Unfurnished,Sarita Vihar Pocket F,1.0,14000000.0,Ready_to_move,Resale,Apartment,15384.0
748,1150.0,2.0,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2.0,10800000.0,Ready_to_move,Resale,Apartment,15384.0
749,900.0,3.0,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,9000000.0,Ready_to_move,New_Property,Builder_Floor,
750,1150.0,3.0,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6300000.0,Ready_to_move,Resale,Builder_Floor,
751,1000.0,3.0,3.0,Semi-Furnished,Sultanpur Extension,1.0,5500000.0,Ready_to_move,New_Property,Apartment,
752,450.0,1.0,1.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,2350000.0,Ready_to_move,Resale,Apartment,5222.0
753,1350.0,3.0,3.0,Semi-Furnished,Sultanpur,1.0,8500000.0,Ready_to_move,Resale,Apartment,5222.0
754,445.0,1.0,2.0,Semi-Furnished,Sultanpur Extension,1.0,1650000.0,Ready_to_move,Resale,Apartment,5222.0
755,1200.0,2.0,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,10000000.0,Ready_to_move,Resale,Apartment,8333.0
756,50.0,1.0,1.0,Unfurnished,"Indra Park Palam, Manglapuri",1.0,1500000.0,Ready_to_move,Resale,Builder_Floor,8333.0
757,1100.0,2.0,2.0,Semi-Furnished,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1.0,2800000.0,Ready_to_move,Resale,Builder_Floor,8333.0
758,700.0,2.0,2.0,Semi-Furnished,Sultanpur Extension,1.0,2600000.0,Ready_to_move,Resale,Builder_Floor,3714.0
759,500.0,1.0,1.0,Furnished,"New Manglapuri, Sultanpur",1.0,2350000.0,Ready_to_move,Resale,Builder_Floor,3714.0
760,540.0,1.0,1.0,Unfurnished,Sultanpur Extension,1.0,2350000.0,Ready_to_move,Resale,Apartment,3714.0
761,450.0,1.0,1.0,Unfurnished,Sultanpur,1.0,2000000.0,Ready_to_move,New_Property,Builder_Floor,3714.0
762,800.0,2.0,2.0,Semi-Furnished,Sultanpur,1.0,5000000.0,Almost_ready,Resale,Builder_Floor,3714.0
763,700.0,2.0,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,3714.0
764,750.0,2.0,2.0,Semi-Furnished,Sultanpur,1.0,4500000.0,Almost_ready,Resale,Builder_Floor,3714.0
765,750.0,2.0,2.0,Unfurnished,Sultanpur,1.0,4000000.0,Ready_to_move,Resale,Builder_Floor,3714.0
766,1600.0,3.0,3.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10800000.0,Ready_to_move,Resale,Builder_Floor,3714.0
767,1000.0,3.0,2.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10000000.0,Ready_to_move,New_Property,Builder_Floor,3714.0
768,1600.0,3.0,3.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10800000.0,Ready_to_move,Resale,Builder_Floor,3714.0
769,900.0,3.0,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,9000000.0,Ready_to_move,Resale,Builder_Floor,3714.0
770,1700.0,3.0,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,8500000.0,Ready_to_move,New_Property,Apartment,3714.0
771,1100.0,3.0,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6000000.0,Ready_to_move,Resale,Builder_Floor,3714.0
772,1000.0,3.0,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,5500000.0,Ready_to_move,New_Property,Apartment,3714.0
773,1000.0,3.0,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,7000000.0,Ready_to_move,New_Property,Builder_Floor,7000.0
774,1100.0,3.0,2.0,Furnished,Sultanpur,1.0,6000000.0,Ready_to_move,Resale,Apartment,5455.0
775,765.0,3.0,2.0,Unfurnished,"Manglapuri, Sultanpur",1.0,3700000.0,Ready_to_move,Resale,Builder_Floor,4837.0
776,900.0,2.0,2.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,3100000.0,Ready_to_move,Resale,Builder_Floor,3444.0
777,600.0,2.0,2.0,Unfurnished,Sultanpur,1.0,4500000.0,Ready_to_move,Resale,Apartment,3444.0
778,360.0,1.0,1.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,1500000.0,Ready_to_move,Resale,Builder_Floor,4167.0
779,950.0,3.0,2.0,Semi-Furnished,Chhattarpur,,7090000.000000001,Almost_ready,New_Property,Builder_Floor,
780,3600.0,2.0,2.0,Semi-Furnished,"Chhattarpur carpet area 400 sqyrd status Ready to Move transaction New Property furnishing Semi-Furnished car parking 1 Covered, 1 Open bathroom 2 balcony 1 Newly Constructed Property It's a Ground floor Builder Floor Apartment in a building of total 4 floors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Oxford Angel Public School (0 km ). Other key neighbourhood are Abdul Gaffar Khan Market (0 km ). read more Contact Agent View Phone No. Share Feedback Home Hunt Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 4 Property Options in Chhattarpur CRISIL Rating Operating Since 2011 No of employees 5 Home Hunt Certified Agent Locality Superstar Chhattarpur 500+ Buyers Served",1.0,4500000.0,Ready_to_move,New_Property,Builder_Floor,
781,1305.0,4.0,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",1.0,5500000.0,Almost_ready,New_Property,Builder_Floor,
782,1800.0,3.0,4.0,Semi-Furnished,Chhattarpur,2.0,63000000.0,Almost_ready,New_Property,Apartment,
783,950.0,3.0,2.0,Semi-Furnished,Chhattarpur,2.0,6990000.000000001,Almost_ready,New_Property,Builder_Floor,
784,800.0,2.0,2.0,Semi-Furnished,Chhattarpur,1.0,4400000.0,Ready_to_move,New_Property,Apartment,
785,1800.0,4.0,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,12500000.0,Ready_to_move,Resale,Builder_Floor,
786,800.0,2.0,2.0,Semi-Furnished,Chhattarpur,1.0,3000000.0,Ready_to_move,New_Property,Builder_Floor,
787,675.0,2.0,2.0,Semi-Furnished,Chhattarpur,1.0,2800000.0,Ready_to_move,New_Property,Builder_Floor,
788,1175.0,3.0,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",4.0,5000000.0,Almost_ready,New_Property,Builder_Floor,
789,1500.0,3.0,3.0,Unfurnished,Chhattarpur,4.0,6000000.0,Ready_to_move,Resale,Builder_Floor,
790,810.0,2.0,2.0,Unfurnished,Chhattarpur,4.0,4500000.0,Ready_to_move,Resale,Apartment,
791,630.0,2.0,2.0,Unfurnished,Chhattarpur Enclave Phase2,1.0,2800000.0,Ready_to_move,Resale,Apartment,
792,650.0,2.0,2.0,Semi-Furnished,Chhattarpur,1.0,2500000.0,Ready_to_move,Resale,Builder_Floor,
793,1800.0,4.0,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,8500000.0,Ready_to_move,New_Property,Builder_Floor,
794,725.0,2.0,2.0,Furnished,Chhattarpur,1.0,3000000.0,Ready_to_move,Resale,Apartment,4138.0
795,900.0,3.0,2.0,Semi-Furnished,Chhattarpur,1.0,4900000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
796,750.0,2.0,2.0,Unfurnished,Chhattarpur,1.0,3500000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
797,700.0,2.0,2.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,3000000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
798,950.0,3.0,2.0,Semi-Furnished,Chhattarpur,1.0,7020000.0,Almost_ready,New_Property,Builder_Floor,4138.0
799,1600.0,3.0,4.0,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1.0,60000000.0,Almost_ready,New_Property,Apartment,4138.0
800,900.0,2.0,2.0,Semi-Furnished,Chhattarpur,1.0,3500000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
801,1500.0,3.0,3.0,Semi-Furnished,Chhattarpur,1.0,7000000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
802,500.0,2.0,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,2.0,7000000.0,Ready_to_move,Resale,Apartment,4138.0
803,1035.0,3.0,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,4500000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
804,825.0,3.0,2.0,Semi-Furnished,"Aravali Tower, Chhattarpur",1.0,5990000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
805,1300.0,3.0,3.0,Semi-Furnished,Chhattarpur,1.0,4400000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
806,765.0,2.0,2.0,Unfurnished,Chhattarpur,4.0,2500000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
807,580.0,1.0,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,1600000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
808,1750.0,3.0,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,6500000.0,Ready_to_move,New_Property,Builder_Floor,4138.0
809,650.0,2.0,2.0,Semi-Furnished,Mehrauli,,2750000.0,Ready_to_move,Resale,Apartment,
810,405.0,1.0,1.0,Semi-Furnished,Mehrauli,,1500000.0,Ready_to_move,New_Property,Apartment,
811,675.0,2.0,1.0,Unfurnished,Mehrauli,,2200000.0,Ready_to_move,Resale,Builder_Floor,3259.0
812,850.0,2.0,2.0,Semi-Furnished,Mehrauli,1.0,2800000.0,Ready_to_move,Resale,Apartment,3294.0
813,800.0,3.0,3.0,Semi-Furnished,Mehrauli,1.0,4500000.0,Ready_to_move,Resale,Apartment,3294.0
814,405.0,1.0,1.0,Furnished,Mehrauli,1.0,1800000.0,Ready_to_move,Resale,Apartment,3294.0
815,1350.0,3.0,3.0,Unfurnished,Mehrauli,1.0,8500000.0,Ready_to_move,New_Property,Builder_Floor,3294.0
816,1350.0,3.0,3.0,Unfurnished,Mehrauli,1.0,8500000.0,Ready_to_move,New_Property,Apartment,3294.0
817,450.0,1.0,1.0,Unfurnished,Mehrauli,1.0,1700000.0,Ready_to_move,New_Property,Builder_Floor,3294.0
818,1300.0,3.0,3.0,Semi-Furnished,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2.0,7000000.0,Ready_to_move,New_Property,Builder_Floor,3294.0
819,1050.0,3.0,2.0,Unfurnished,Mehrauli,2.0,5600000.0,Ready_to_move,New_Property,Builder_Floor,3294.0
820,1675.0,4.0,3.0,Furnished,Mehrauli,2.0,13500000.0,Ready_to_move,Resale,Builder_Floor,8060.0
821,1250.0,3.0,3.0,Unfurnished,Mehrauli,2.0,8500000.0,Almost_ready,New_Property,Builder_Floor,8060.0
822,1080.0,3.0,3.0,Unfurnished,Mehrauli,5.0,6000000.0,Ready_to_move,New_Property,Apartment,8060.0
823,1170.0,3.0,3.0,Unfurnished,"Andheria Mor, Mehrauli",5.0,7200000.0,Almost_ready,New_Property,Builder_Floor,8060.0
824,1250.0,3.0,2.0,Semi-Furnished,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1.0,6500000.0,Ready_to_move,Resale,Apartment,8060.0
825,1500.0,3.0,3.0,Semi-Furnished,"Andheria Mor, Mehrauli",1.0,8400000.0,Ready_to_move,New_Property,Apartment,8060.0
826,1350.0,3.0,3.0,Unfurnished,Mehrauli,1.0,8500000.0,Ready_to_move,New_Property,Apartment,8060.0
827,855.0,2.0,2.0,Semi-Furnished,Mehrauli,1.0,4000000.0,Ready_to_move,Resale,Builder_Floor,4678.0
828,540.0,1.0,1.0,Unfurnished,Mehrauli,1.0,1700000.0,Ready_to_move,Resale,Builder_Floor,3148.0
829,1044.0982999999999,3.0,2.0,Unfurnished,Mehrauli,1.0,6000000.0,Ready_to_move,Resale,Builder_Floor,3148.0
830,405.0,1.0,1.0,Semi-Furnished,Mehrauli,1.0,1600000.0,Ready_to_move,Resale,Apartment,3148.0
831,500.0,1.0,2.0,Semi-Furnished,Mehrauli,1.0,2100000.0,Ready_to_move,Resale,Apartment,4200.0
832,450.0,1.0,1.0,Furnished,Mehrauli,1.0,1700000.0,Ready_to_move,Resale,Apartment,3778.0
833,405.0,1.0,1.0,Unfurnished,"Andheria Mor, Mehrauli",1.0,1500000.0,Ready_to_move,Resale,Apartment,3778.0
834,405.0,1.0,1.0,Unfurnished,Mehrauli,1.0,1200000.0,Ready_to_move,Resale,Builder_Floor,2963.0
835,450.0,1.0,1.0,Unfurnished,"Brijwasi Colony, Mehrauli",1.0,1650000.0,Ready_to_move,Resale,Apartment,3667.0
836,173.0,2.0,2.0,Unfurnished,Mehrauli,1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,3667.0
837,1100.0,3.0,2.0,Unfurnished,Mehrauli,1.0,8500000.0,Ready_to_move,Resale,Builder_Floor,7727.0
838,600.0,2.0,2.0,Unfurnished,Mehrauli,1.0,3200000.0,Ready_to_move,Resale,Builder_Floor,5333.0
839,800.0,3.0,2.0,Semi-Furnished,Mahavir Enclave,1.0,4400000.0,Ready_to_move,New_Property,Builder_Floor,
840,990.0,4.0,3.0,Unfurnished,Mahavir Enclave Part 1,1.0,7200000.0,Almost_ready,New_Property,Builder_Floor,
841,1100.0,3.0,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,7500000.0,Ready_to_move,New_Property,Builder_Floor,
842,1100.0,3.0,2.0,Unfurnished,Mahavir Enclave,1.0,6500000.0,Ready_to_move,New_Property,Apartment,
843,527.0,2.0,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,
844,1000.0,2.0,2.0,Semi-Furnished,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1.0,6500000.0,Ready_to_move,Resale,Builder_Floor,
845,1000.0,3.0,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,6200000.0,Ready_to_move,Resale,Builder_Floor,
846,450.0,1.0,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2500000.0,Ready_to_move,New_Property,Builder_Floor,
847,600.0,2.0,2.0,Semi-Furnished,Mahavir Enclave,1.0,3000000.0,Ready_to_move,New_Property,Apartment,
848,950.0,3.0,2.0,Furnished,Mahavir Enclave Part 1,1.0,6000000.0,Ready_to_move,New_Property,Builder_Floor,
849,855.0,3.0,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,4800000.0,Ready_to_move,Resale,Apartment,
